timestamp,open,high,low,close,volume
1638489600000,1.28176,1.28354,1.28137,1.282,11457.01
1638504000000,1.282,1.28218,1.28027,1.28114,9876.7401
1638518400000,1.28115,1.2845,1.28098,1.28276,16840.0796
1638532800000,1.28273,1.28294,1.27435,1.27926,48356.52
1638547200000,1.27925,1.28456,1.27867,1.28376,37673.8896
1638561600000,1.28375,1.28537,1.28289,1.28431,9444.5198
1638734400000,1.28286,1.28365,1.28171,1.28174,4227.77
1638748800000,1.28173,1.28422,1.28171,1.2823,14054.6803
1638763200000,1.28234,1.2835,1.28178,1.28243,11484.4102
1638777600000,1.28243,1.28251,1.27828,1.27849,21393.1604
1638792000000,1.27848,1.28063,1.27733,1.27907,26569.769
1638806400000,1.27905,1.27968,1.27536,1.27704,17465.2803
1638820800000,1.27703,1.27748,1.27526,1.2762,8241.74
1638835200000,1.27619,1.27672,1.27394,1.27425,9785.9401
1638849600000,1.27425,1.27425,1.27236,1.27264,8819.15
1638864000000,1.27263,1.27272,1.26782,1.26831,16075.2202
1638878400000,1.26833,1.26874,1.26346,1.26454,24150.3101
1638892800000,1.26454,1.26724,1.26372,1.26467,11226.1097
1638907200000,1.26467,1.26564,1.26343,1.26459,8767.7899
1638921600000,1.2646,1.26467,1.26319,1.26368,10953.6399
1638936000000,1.26366,1.26636,1.2634,1.26497,10010.3198
1638950400000,1.26497,1.26525,1.26176,1.26184,28093.3096
1638964800000,1.26185,1.26634,1.26063,1.26597,38581.3901
1638979200000,1.26598,1.26661,1.26362,1.26578,15156.4702
1638993600000,1.26579,1.26579,1.26439,1.26517,7015.5399
1639008000000,1.26517,1.2667,1.26495,1.26623,6848.5099
1639022400000,1.26625,1.26698,1.26516,1.26636,10153.1898
1639036800000,1.26638,1.26887,1.26603,1.26822,14709.7102
1639051200000,1.26826,1.27152,1.26807,1.27094,24295.9795
1639065600000,1.27093,1.27215,1.26857,1.27213,15306.3699
1639080000000,1.27214,1.27215,1.27053,1.27061,8964.46
1639094400000,1.27065,1.27183,1.26927,1.26985,9770.38
1639108800000,1.26985,1.27222,1.26981,1.27166,14827.1304
1639123200000,1.27164,1.27226,1.26959,1.26983,18328.6899
1639137600000,1.26985,1.27389,1.26789,1.27094,31887.28
1639152000000,1.27094,1.27318,1.27,1.2729,14160.5598
1639166400000,1.2729,1.27326,1.27193,1.27203,3974.0399
1639339200000,1.27251,1.27304,1.27171,1.27207,5169.34
1639353600000,1.27206,1.27214,1.27052,1.27143,7262.7201
1639368000000,1.27145,1.27427,1.27111,1.27344,7270.0898
1639382400000,1.27341,1.27552,1.27321,1.27496,14263.8599
1639396800000,1.27495,1.28106,1.27494,1.28083,29327.3291
1639411200000,1.28083,1.28195,1.27827,1.27957,21728.29
1639425600000,1.27959,1.28209,1.27936,1.28079,9952.4697
1639440000000,1.28079,1.28271,1.28051,1.2825,9130.33
1639454400000,1.28252,1.28267,1.27968,1.28052,9346.4299
1639468800000,1.28052,1.28234,1.27996,1.28077,18058.98
1639483200000,1.28077,1.28506,1.28064,1.28427,25433.3706
1639497600000,1.28427,1.28632,1.28421,1.28554,17854.9402
1639512000000,1.28551,1.28673,1.28507,1.28669,10354.3097
1639526400000,1.28666,1.28667,1.28464,1.28487,10602.09
1639540800000,1.28481,1.2862,1.28447,1.28536,7652.9399
1639555200000,1.28537,1.28825,1.2848,1.28766,11218
1639569600000,1.28762,1.29194,1.28633,1.29129,28080.1697
1639584000000,1.29131,1.29373,1.28589,1.28688,46879.5107
1639598400000,1.28688,1.28768,1.28277,1.28368,18994.5404
1639612800000,1.28367,1.28573,1.2834,1.28499,17720.1504
1639627200000,1.28498,1.28538,1.28003,1.28036,16486.2703
1639641600000,1.28039,1.28115,1.27696,1.27733,16877.95
1639656000000,1.27732,1.28104,1.27632,1.27679,42309.6606
1639670400000,1.2768,1.27986,1.27632,1.27964,22190.5598
1639684800000,1.27963,1.28021,1.27702,1.27806,19098.4103
1639699200000,1.27803,1.28055,1.27779,1.28046,14294.8401
1639713600000,1.28046,1.28098,1.27872,1.27898,14945.9299
1639728000000,1.27899,1.28116,1.27781,1.28038,20236.6599
1639742400000,1.28037,1.28447,1.28024,1.28236,40053.6206
1639756800000,1.28236,1.28819,1.28118,1.28783,29238.4502
1639771200000,1.28785,1.29011,1.28718,1.28893,9412.1099
1639944000000,1.28885,1.29015,1.2874,1.28987,4491.6
1639958400000,1.28987,1.29041,1.28865,1.2898,18023.0601
1639972800000,1.28982,1.29359,1.28956,1.29179,17370.1799
1639987200000,1.29177,1.29351,1.29102,1.29139,30915.7798
1640001600000,1.29139,1.29633,1.29101,1.2958,36246.3096
1640016000000,1.2958,1.29628,1.29332,1.29469,26253.8599
1640030400000,1.2947,1.29473,1.29348,1.29362,12185.7899
1640044800000,1.29361,1.29427,1.29131,1.29237,16835.2603
1640059200000,1.29238,1.29402,1.2923,1.29356,15582.5703
1640073600000,1.29354,1.29456,1.29239,1.29309,16526.9302
1640088000000,1.29308,1.29416,1.29188,1.29307,24865.01
1640102400000,1.29308,1.29379,1.29199,1.29251,17307.6396
1640116800000,1.29252,1.29256,1.29096,1.2923,6458.28
1640131200000,1.2923,1.29236,1.29054,1.29094,9239.1798
1640145600000,1.29095,1.29202,1.29079,1.2909,12318.3398
1640160000000,1.29091,1.29141,1.29028,1.29037,11730.9401
1640174400000,1.29038,1.29171,1.28495,1.28552,22102.3799
1640188800000,1.28552,1.28662,1.28365,1.28424,13704.53
1640203200000,1.28424,1.28519,1.28305,1.28514,5988.2001
1640217600000,1.28513,1.28532,1.28393,1.28443,5229.2399
1640232000000,1.28445,1.28448,1.28232,1.28286,4103.92
1640246400000,1.28286,1.28297,1.28104,1.28197,12549.53
1640260800000,1.28195,1.28415,1.28078,1.28144,20618.21
1640275200000,1.28145,1.2823,1.27976,1.28106,11414.0402
1640289600000,1.28101,1.28265,1.27993,1.28263,10296.2402
1640304000000,1.28264,1.28343,1.28028,1.28199,58929.3906
1640318400000,1.28198,1.28262,1.28157,1.2824,30030.1704
1640332800000,1.28239,1.28306,1.27848,1.27874,37965.0005
1640347200000,1.27873,1.28208,1.27873,1.28068,44785.6094
1640361600000,1.28077,1.28245,1.28064,1.28098,38833.6599
1640376000000,1.28098,1.2817,1.27919,1.27981,1641.79
1640548800000,1.28038,1.28167,1.28035,1.28154,1855.33
1640563200000,1.28155,1.28176,1.2803,1.28052,6254.17
1640577600000,1.28053,1.28251,1.2805,1.28185,5523.67
1640592000000,1.28186,1.28337,1.28162,1.28311,6517.01
1640606400000,1.28312,1.28468,1.27783,1.27834,11233.4301
1640620800000,1.27833,1.28025,1.27833,1.27965,5356.68
1640635200000,1.27971,1.2799,1.27726,1.27877,4050.7
1640649600000,1.2788,1.27984,1.27868,1.2794,5767.3
1640664000000,1.27939,1.27984,1.27816,1.27983,4059.43
1640678400000,1.27983,1.28027,1.27918,1.2795,5502.92
1640692800000,1.2795,1.28173,1.27819,1.28099,13020.0801
1640707200000,1.28099,1.28313,1.28084,1.28152,12821.3101
1640721600000,1.2815,1.28173,1.28025,1.28148,6533.8101
1640736000000,1.2815,1.28326,1.28112,1.2816,5298.3499
1640750400000,1.28163,1.28286,1.28146,1.28167,4295.4401
1640764800000,1.28166,1.28345,1.28093,1.28253,6811.13
1640779200000,1.28253,1.28303,1.27875,1.28017,22930.0203
1640793600000,1.28016,1.28133,1.27913,1.27934,11847.4897
1640808000000,1.27931,1.27983,1.27825,1.27828,5264.84
1640822400000,1.27827,1.27902,1.27697,1.27902,6117.4301
1640836800000,1.27902,1.28109,1.2789,1.28018,6153.7001
1640851200000,1.28016,1.28123,1.27789,1.27806,8563.99
1640865600000,1.27805,1.2808,1.27703,1.27875,24710.2095
1640880000000,1.27875,1.27911,1.27387,1.27431,14800.96
1640894400000,1.27435,1.27471,1.27333,1.27449,5336.14
1640908800000,1.2745,1.27504,1.27378,1.27443,3969.68
1640923200000,1.2744,1.27452,1.27215,1.27329,4854.59
1640937600000,1.27327,1.27371,1.27155,1.27349,9704.9102
1640952000000,1.27349,1.27421,1.26281,1.26287,31937.27
1640966400000,1.26285,1.26576,1.26201,1.26391,19664.86
1640980800000,1.2639,1.26554,1.26316,1.26356,4739
1641153600000,1.26327,1.26595,1.26243,1.2659,1981.4699
1641168000000,1.26588,1.26849,1.26445,1.26778,9832.0901
1641182400000,1.26774,1.26855,1.26692,1.26748,6769.8601
1641196800000,1.2675,1.26841,1.26663,1.26821,9258.0701
1641211200000,1.26823,1.27785,1.26795,1.27721,47611.9299
1641225600000,1.27723,1.27728,1.27432,1.27467,37609.3496
1641240000000,1.27467,1.27577,1.27397,1.2751,8683.3901
1641254400000,1.2751,1.27547,1.27367,1.27434,9761.8602
1641268800000,1.27436,1.27453,1.27224,1.27281,11565.74
1641283200000,1.27285,1.27553,1.27285,1.27506,10116.0698
1641297600000,1.27506,1.27655,1.26668,1.26748,21388.5403
1641312000000,1.26747,1.27191,1.26747,1.27045,31930.4297
1641326400000,1.27043,1.27134,1.26847,1.27045,9038.2599
1641340800000,1.27044,1.27181,1.26964,1.27125,8467.58
1641355200000,1.27124,1.27251,1.27064,1.27134,6409.54
1641369600000,1.27133,1.27278,1.27076,1.27209,17548.9998
1641384000000,1.27203,1.27394,1.26912,1.27002,26424.77
1641398400000,1.27003,1.27561,1.26924,1.27546,25994.9502
1641412800000,1.2755,1.27658,1.27475,1.27597,12978.0399
1641427200000,1.27598,1.27834,1.27573,1.27823,12137.5999
1641441600000,1.27821,1.28052,1.27786,1.28041,12654.6096
1641456000000,1.28038,1.28134,1.27545,1.2777,20063.4399
1641470400000,1.2777,1.27857,1.27235,1.27523,34463.0508
1641484800000,1.27522,1.27574,1.27062,1.27292,23215.8005
1641499200000,1.2729,1.27395,1.27163,1.27298,10095.1599
1641513600000,1.27301,1.27301,1.27059,1.27125,15235.2399
1641528000000,1.27125,1.27298,1.27076,1.27233,9745.3899
1641542400000,1.27231,1.27304,1.27059,1.27178,12825.9099
1641556800000,1.27177,1.27269,1.26689,1.26744,38105.1301
1641571200000,1.26743,1.26755,1.26318,1.26341,16387.5
1641585600000,1.2634,1.26476,1.26314,1.26388,6089.6099
1641758400000,1.26405,1.26558,1.26326,1.26475,3620.6699
1641772800000,1.26474,1.26498,1.26338,1.26433,10991.4401
1641787200000,1.26436,1.26523,1.26298,1.26329,9774.12
1641801600000,1.26328,1.26458,1.26097,1.26296,23547.6099
1641816000000,1.26295,1.26941,1.26254,1.26769,36524.4912
1641830400000,1.26769,1.26973,1.26729,1.26783,25292.4297
1641844800000,1.26784,1.26869,1.26649,1.26655,8054.3199
1641859200000,1.26653,1.26698,1.26449,1.26497,10122.7499
1641873600000,1.26498,1.26657,1.2643,1.26455,10217.5001
1641888000000,1.26455,1.26509,1.26297,1.26388,22232.97
1641902400000,1.26386,1.26631,1.26131,1.26282,28968.2695
1641916800000,1.2628,1.26285,1.25666,1.25817,16608.01
1641931200000,1.25816,1.2583,1.25681,1.25773,6752.91
1641945600000,1.25776,1.25793,1.25515,1.2553,7815.0898
1641960000000,1.25531,1.2576,1.25455,1.25738,7941.8101
1641974400000,1.25738,1.25738,1.25331,1.25459,16003.7002
1641988800000,1.25458,1.25566,1.25064,1.25089,30971.8511
1642003200000,1.25087,1.25156,1.2495,1.25006,17726.9104
1642017600000,1.25005,1.25093,1.24989,1.25028,8631.95
1642032000000,1.25022,1.25096,1.24953,1.24984,9377.2802
1642046400000,1.24985,1.2508,1.24846,1.24847,10474.03
1642060800000,1.24847,1.24911,1.24653,1.24794,16023.7402
1642075200000,1.24793,1.24973,1.24527,1.24845,21680.1897
1642089600000,1.24846,1.25028,1.24764,1.24879,15699.4502
1642104000000,1.2488,1.25203,1.24878,1.25079,10080.8101
1642118400000,1.25079,1.25252,1.25034,1.2507,13609.45
1642132800000,1.25069,1.25069,1.24836,1.24948,11208.04
1642147200000,1.24948,1.25021,1.24702,1.24879,17682.8003
1642161600000,1.24877,1.25456,1.24873,1.25426,37548.4399
1642176000000,1.25428,1.257,1.25383,1.25609,19645.6699
1642190400000,1.25611,1.25644,1.25407,1.25462,5777.8401
1642363200000,1.25359,1.25563,1.25306,1.2541,4577.7401
1642377600000,1.25411,1.25515,1.25339,1.25377,11828.27
1642392000000,1.25378,1.25472,1.2522,1.25238,10014.7399
1642406400000,1.25235,1.2529,1.24996,1.25165,17666.1096
1642420800000,1.25165,1.2536,1.25031,1.25185,18137.1597
1642435200000,1.25186,1.25227,1.25058,1.25176,8197.6501
1642449600000,1.25178,1.25236,1.25099,1.25156,4358.77
1642464000000,1.25155,1.25331,1.24856,1.25278,13105.2201
1642478400000,1.2528,1.25301,1.24974,1.2501,22826.0498
1642492800000,1.25008,1.25288,1.24948,1.25006,28616.0698
1642507200000,1.25002,1.25308,1.24963,1.25278,31908.48
1642521600000,1.25277,1.2563,1.25029,1.25033,19673.3599
1642536000000,1.25036,1.2523,1.24956,1.24975,10957.5099
