timestamp,open,high,low,close,volume
1639004400000,4698.445,4700.633,4696.199,4697.699,2.28
1639008000000,4697.551,4698.699,4694.933,4696.433,2.9824
1639011600000,4696.139,4699.999,4695.633,4699.442,3.9537
1639015200000,4699.642,4704.651,4698.445,4704.136,3.3673
1639018800000,4704.436,4707.142,4691.148,4692.639,2.7749
1639022400000,4692.699,4696.454,4688.945,4692.136,4.2265
1639026000000,4691.945,4695.445,4691.445,4691.645,3.5313
1639029600000,4691.642,4696.954,4691.639,4696.148,2.6136
1639033200000,4696.151,4700.999,4694.951,4697.954,3.7228
1639036800000,4697.651,4698.654,4687.933,4690.654,8.9724
1639040400000,4690.539,4692.699,4686.948,4690.451,5.3146
1639044000000,4690.633,4690.654,4680.442,4685.148,7.5434
1639047600000,4685.148,4687.699,4678.633,4684.142,7.1884
1639051200000,4683.951,4689.651,4683.436,4686.648,5.2572
1639054800000,4686.436,4686.948,4678.633,4683.639,4.61
1639058400000,4683.945,4695.099,4682.736,4687.042,16.173
1639062000000,4686.754,4692.751,4675.239,4686.739,22.2151
1639065600000,4686.751,4693.054,4680.236,4684.251,14.4112
1639069200000,4684.242,4694.554,4681.039,4694.039,10.8251
1639072800000,4693.999,4695.751,4683.733,4689.036,13.4793
1639076400000,4688.799,4691.751,4676.245,4679.033,14.6156
1639080000000,4679.042,4684.554,4666.233,4668.036,19.1215
1639083600000,4667.933,4670.199,4663.433,4665.999,1.8294
1639090800000,4670.439,4676.599,4669.933,4673.642,3.6234
1639094400000,4673.751,4675.951,4668.933,4669.942,5.7832
1639098000000,4669.954,4674.999,4665.633,4673.699,7.21
1639101600000,4673.654,4675.154,4672.633,4674.642,2.968
1639105200000,4674.948,4676.499,4672.933,4673.442,2.5013
1639108800000,4673.442,4674.651,4670.433,4670.439,2.0756
1639112400000,4670.439,4671.799,4666.133,4667.451,3.4182
1639116000000,4667.454,4671.939,4666.936,4671.939,1.9296
1639119600000,4671.951,4673.651,4669.639,4672.933,3.2548
1639123200000,4672.999,4681.199,4672.133,4680.999,7.7323
1639126800000,4681.136,4681.448,4676.645,4681.139,3.6777
1639130400000,4681.145,4681.954,4678.933,4681.433,3.492
1639134000000,4681.499,4689.999,4681.139,4687.642,3.6581
1639137600000,4687.651,4688.154,4681.533,4682.633,4.2445
1639141200000,4682.751,4707.199,4680.639,4701.933,9.8578
1639144800000,4702.142,4705.754,4686.533,4688.639,16.8535
1639148400000,4689.054,4700.551,4678.545,4685.039,23.0989
1639152000000,4684.536,4694.299,4670.039,4692.036,19.7436
1639155600000,4692.045,4695.099,4684.533,4693.748,13.6312
1639159200000,4693.742,4699.099,4691.733,4697.539,9.4373
1639162800000,4697.536,4700.799,4690.533,4691.799,9.6187
1639166400000,4691.754,4713.799,4689.233,4711.799,10.4856
1639170000000,4712.242,4712.999,4709.136,4712.142,1.2243
1639350000000,4719.586,4721.601,4717.098,4720.339,0.1735
1639353600000,4720.586,4727.199,4719.713,4727.199,2.3085
1639357200000,4727.145,4731.942,4726.136,4731.145,6.6544
1639360800000,4731.445,4731.499,4727.636,4728.199,4.0032
1639364400000,4728.142,4730.199,4727.133,4728.636,2.9364
1639368000000,4728.545,4730.699,4728.433,4729.142,2.2365
1639371600000,4729.299,4729.454,4724.133,4726.639,4.7258
1639375200000,4726.142,4729.645,4725.433,4727.954,3.5256
1639378800000,4728.148,4729.442,4722.133,4723.645,5.4559
1639382400000,4723.733,4726.651,4717.633,4723.139,10.2684
1639386000000,4722.939,4730.499,4722.136,4727.651,7.23
1639389600000,4727.536,4728.954,4722.439,4726.133,7.345
1639393200000,4726.254,4730.651,4722.033,4725.436,6.6275
1639396800000,4724.948,4724.951,4719.636,4720.499,6.759
1639400400000,4720.199,4723.499,4718.639,4718.933,3.6809
