timestamp,open,high,low,close,volume
1638374400000,1.13342,1.13354,1.13152,1.13175,17958.6301
1638388800000,1.13174,1.13218,1.1309,1.13187,9141.8853
1638403200000,1.13189,1.13392,1.13149,1.13305,6922.59
1638417600000,1.13307,1.13335,1.13071,1.13097,11040.3297
1638432000000,1.13099,1.1344,1.13098,1.13398,20325.9199
1638446400000,1.13399,1.13476,1.1313,1.13175,28041.02
1638460800000,1.13176,1.13204,1.12953,1.12968,15357.99
1638475200000,1.12968,1.13063,1.12965,1.13057,5269.435
1638489600000,1.13057,1.13074,1.12907,1.1294,5833.17
1638504000000,1.12937,1.13022,1.12815,1.12922,10152.0303
1638518400000,1.1292,1.13159,1.1285,1.13085,19361.4495
1638532800000,1.13086,1.13333,1.12665,1.12789,56769.5503
1638547200000,1.12789,1.13269,1.12765,1.13117,22841.8896
1638561600000,1.13119,1.13149,1.13012,1.13117,5129.4099
1638734400000,1.13046,1.13129,1.13014,1.1304,4161.65
1638748800000,1.1304,1.1304,1.12882,1.12925,12779.3402
1638763200000,1.12924,1.12933,1.12748,1.12752,9237.46
1638777600000,1.12752,1.13101,1.12747,1.12926,16834.3
1638792000000,1.12927,1.13078,1.12663,1.12722,21212.2605
1638806400000,1.12722,1.12882,1.12697,1.12786,9647.4301
1638820800000,1.12786,1.12868,1.12778,1.12834,5247.145
1638835200000,1.12833,1.12927,1.12758,1.12905,6233.6501
1638849600000,1.12907,1.12984,1.12864,1.12885,6978.5201
1638864000000,1.12886,1.12948,1.12535,1.12575,18261.5903
1638878400000,1.12575,1.12597,1.12275,1.12458,22972.7104
1638892800000,1.12457,1.12612,1.12365,1.12612,9729.3099
1638907200000,1.12612,1.12737,1.12591,1.12723,5093.149
1638921600000,1.12725,1.12935,1.12725,1.12916,7190.47
1638936000000,1.12916,1.12956,1.12836,1.1286,8802.12
1638950400000,1.12862,1.13,1.12681,1.12763,21936.6699
1638964800000,1.12762,1.13347,1.12667,1.13326,32364.4897
