timestamp,open,high,low,close,volume
1639004400000,22.409,22.443,22.409,22.443,3.9871
1639008000000,22.443,22.455,22.423,22.445,7.2189
1639011600000,22.443,22.443,22.366,22.382,16.959
1639015200000,22.388,22.403,22.322,22.361,12.8118
1639018800000,22.36,22.415,22.354,22.4,13.0984
1639022400000,22.401,22.44,22.395,22.431,7.9562
1639026000000,22.43,22.464,22.419,22.432,14.2932
1639029600000,22.432,22.448,22.285,22.303,22.2316
1639033200000,22.304,22.353,22.295,22.337,19.6988
1639036800000,22.337,22.349,22.267,22.329,26.1087
1639040400000,22.331,22.349,22.263,22.309,20.614
1639044000000,22.312,22.326,22.262,22.3,15.1705
1639047600000,22.3,22.323,22.233,22.233,19.8403
1639051200000,22.231,22.251,22.151,22.157,32.3966
1639054800000,22.152,22.157,21.856,21.901,96.1532
1639058400000,21.901,22.144,21.867,21.959,87.8983
1639062000000,21.959,22.024,21.9,22.022,63.4162
1639065600000,22.018,22.083,21.977,21.988,29.4158
1639069200000,21.989,22.032,21.982,22.01,15.3268
1639072800000,22.012,22.062,21.955,22.053,35.3596
1639076400000,22.056,22.056,21.966,21.97,15.1099
1639080000000,21.97,21.985,21.944,21.944,11.6089
1639083600000,21.943,21.966,21.92,21.949,5.4172
1639090800000,21.948,21.982,21.948,21.979,3.41
1639094400000,21.98,21.999,21.961,21.971,6.3797
1639098000000,21.974,22.004,21.941,21.983,26.4691
1639101600000,21.983,22.023,21.977,21.979,20.3748
1639105200000,21.98,22.029,21.972,22.004,16.0532
1639108800000,22.002,22.008,21.984,22.001,9.6189
1639112400000,22.001,22.003,21.947,21.953,11.851
1639116000000,21.954,21.955,21.816,21.85,42.8265
1639119600000,21.85,21.868,21.822,21.844,18.2651
1639123200000,21.843,21.896,21.818,21.885,26.4958
1639126800000,21.884,21.895,21.856,21.888,15.6133
1639130400000,21.887,21.902,21.873,21.898,21.6754
1639134000000,21.897,21.909,21.866,21.894,10.2303
1639137600000,21.892,21.9,21.853,21.9,17.9347
1639141200000,21.899,22.147,21.85,22.126,118.6166
1639144800000,22.127,22.222,22.052,22.09,107.446
1639148400000,22.089,22.163,22.067,22.132,56.6121
1639152000000,22.135,22.186,22.12,22.153,28.4276
1639155600000,22.155,22.176,22.134,22.159,17.894
1639159200000,22.161,22.184,22.149,22.169,16.6338
1639162800000,22.171,22.182,22.159,22.168,6.2371
1639166400000,22.17,22.171,22.148,22.163,8.5315
1639170000000,22.163,22.183,22.157,22.165,2.3168
1639350000000,22.157,22.241,22.153,22.213,10.4673
1639353600000,22.213,22.233,22.188,22.195,37.9633
1639357200000,22.193,22.305,22.174,22.295,58.5462
1639360800000,22.296,22.32,22.237,22.24,54.5647
1639364400000,22.242,22.27,22.228,22.24,22.4393
1639368000000,22.239,22.267,22.234,22.248,7.9182
1639371600000,22.247,22.271,22.231,22.246,19.2394
1639375200000,22.247,22.261,22.213,22.219,33.8003
1639378800000,22.219,22.232,22.191,22.231,37.4841
1639382400000,22.23,22.269,22.198,22.22,49.632
1639386000000,22.219,22.222,22.132,22.168,37.9642
1639389600000,22.168,22.22,22.16,22.219,24.9636
1639393200000,22.22,22.258,22.204,22.209,23.681
1639396800000,22.212,22.304,22.194,22.278,28.5396
1639400400000,22.283,22.358,22.214,22.256,77.4153
1639404000000,22.261,22.392,22.245,22.392,76.169
1639407600000,22.395,22.409,22.263,22.283,57.9986
1639411200000,22.285,22.335,22.254,22.288,33.627
1639414800000,22.29,22.315,22.27,22.3,21.9821
1639418400000,22.294,22.32,22.254,22.312,15.9359
1639422000000,22.309,22.329,22.289,22.322,15.7116
1639425600000,22.32,22.335,22.288,22.294,14.6026
1639429200000,22.293,22.318,22.289,22.311,4.2832
1639436400000,22.305,22.32,22.287,22.292,7.8066
1639440000000,22.292,22.327,22.284,22.323,8.4422
1639443600000,22.322,22.327,22.247,22.266,27.859
1639447200000,22.265,22.277,22.186,22.221,15.7608
1639450800000,22.221,22.231,22.199,22.221,14.7215
1639454400000,22.221,22.227,22.199,22.211,6.0895
1639458000000,22.211,22.258,22.198,22.235,17.1452
1639461600000,22.23,22.297,22.224,22.28,14.6648
1639465200000,22.275,22.298,22.22,22.227,15.9516
1639468800000,22.233,22.271,22.205,22.251,20.834
1639472400000,22.251,22.255,22.164,22.174,22.8338
1639476000000,22.173,22.206,22.149,22.184,29.4044
1639479600000,22.183,22.186,22.129,22.16,18.612
1639483200000,22.161,22.178,22.092,22.1,25.267
1639486800000,22.102,22.147,21.771,21.779,95.8784
1639490400000,21.779,21.987,21.679,21.961,104.1431
1639494000000,21.959,21.991,21.875,21.95,60.1835
1639497600000,21.947,21.975,21.868,21.908,30.8678
1639501200000,21.91,21.928,21.885,21.899,18.4613
1639504800000,21.897,21.93,21.863,21.864,14.3463
1639508400000,21.867,21.969,21.864,21.953,11.1797
1639512000000,21.954,21.962,21.925,21.94,10.2366
1639515600000,21.941,21.942,21.908,21.917,4.397
1639522800000,21.929,21.963,21.929,21.956,6.5469
1639526400000,21.956,22.057,21.956,22.019,9.8632
1639530000000,22.02,22.02,21.898,21.945,32.936
1639533600000,21.943,21.963,21.915,21.923,22.9105
1639537200000,21.923,21.933,21.875,21.886,16.317
1639540800000,21.89,21.898,21.883,21.884,5.2522
1639544400000,21.884,21.934,21.831,21.904,22.128
1639548000000,21.904,21.949,21.877,21.887,24.2053
1639551600000,21.886,21.935,21.879,21.902,19.8762
1639555200000,21.903,21.939,21.856,21.868,20.5936
1639558800000,21.867,21.883,21.83,21.844,21.289
1639562400000,21.844,21.856,21.782,21.803,14.6243
1639566000000,21.8,21.802,21.733,21.792,14.922
1639569600000,21.79,21.866,21.78,21.859,26.4661
1639573200000,21.856,21.917,21.772,21.888,72.7158
1639576800000,21.889,21.901,21.591,21.678,85.8612
1639580400000,21.678,21.678,21.475,21.491,56.2512
1639584000000,21.491,21.583,21.478,21.571,29.2665
1639587600000,21.573,21.577,21.523,21.547,22.1254
1639591200000,21.548,21.575,21.461,21.481,37.4523
1639594800000,21.484,21.89,21.413,21.857,181.1205
1639598400000,21.859,22.118,21.826,22.061,102.2655
1639602000000,22.061,22.085,22.041,22.041,9.6167
1639609200000,22.048,22.123,22.045,22.073,12.8938
1639612800000,22.077,22.113,21.988,21.996,16.5415
1639616400000,21.996,22.145,21.899,22.128,67.5207
1639620000000,22.13,22.151,22.109,22.139,26.6185
1639623600000,22.14,22.173,22.11,22.117,15.5583
1639627200000,22.115,22.135,22.112,22.127,10.0957
1639630800000,22.129,22.178,22.117,22.173,15.7673
1639634400000,22.17,22.21,22.153,22.164,25.0936
1639638000000,22.165,22.197,22.135,22.157,24.2079
1639641600000,22.162,22.201,22.125,22.174,25.0994
1639645200000,22.174,22.182,22.136,22.154,17.7095
1639648800000,22.154,22.224,22.149,22.209,18.422
1639652400000,22.208,22.25,22.188,22.243,19.9736
1639656000000,22.238,22.243,22.118,22.195,49.7966
1639659600000,22.199,22.305,22.172,22.27,78.0552
1639663200000,22.272,22.457,22.229,22.403,124.9136
1639666800000,22.404,22.523,22.376,22.508,77.2201
1639670400000,22.511,22.517,22.438,22.502,36.2757
1639674000000,22.502,22.527,22.449,22.449,24.0797
1639677600000,22.443,22.471,22.408,22.435,17.532
1639681200000,22.44,22.45,22.367,22.396,12.6832
1639684800000,22.392,22.476,22.388,22.462,27.5089
1639688400000,22.461,22.483,22.442,22.483,5.8177
1639695600000,22.47,22.474,22.436,22.449,4.2583
1639699200000,22.449,22.464,22.419,22.434,6.1554
1639702800000,22.431,22.529,22.405,22.514,34.836
1639706400000,22.509,22.541,22.437,22.467,31.1585
1639710000000,22.466,22.471,22.425,22.427,21.1904
1639713600000,22.425,22.428,22.398,22.425,12.2249
1639717200000,22.423,22.481,22.415,22.473,27.9075
1639720800000,22.471,22.511,22.456,22.484,26.9216
1639724400000,22.484,22.618,22.479,22.611,25.0657
1639728000000,22.613,22.657,22.6,22.609,30.06
1639731600000,22.609,22.625,22.583,22.599,21.0768
1639735200000,22.598,22.613,22.55,22.561,14.7808
1639738800000,22.564,22.664,22.545,22.645,28.3207
1639742400000,22.646,22.668,22.602,22.647,32.804
1639746000000,22.647,22.67,22.469,22.518,67.7127
1639749600000,22.518,22.599,22.498,22.575,72.3414
1639753200000,22.574,22.597,22.43,22.521,78.8592
1639756800000,22.524,22.527,22.459,22.503,42.7316
1639760400000,22.501,22.532,22.471,22.523,23.0514
1639764000000,22.527,22.54,22.462,22.495,27.4551
1639767600000,22.499,22.505,22.464,22.465,17.0259
1639771200000,22.465,22.47,22.35,22.351,20.8659
1639774800000,22.355,22.38,22.325,22.35,7.1724
1639954800000,22.369,22.398,22.319,22.345,28.9394
1639958400000,22.347,22.373,22.325,22.362,18.9504
1639962000000,22.354,22.416,22.351,22.386,41.1528
1639965600000,22.386,22.438,22.376,22.418,21.1772
1639969200000,22.418,22.423,22.365,22.371,12.46
1639972800000,22.365,22.37,22.323,22.335,8.473
1639976400000,22.334,22.375,22.323,22.351,30.9529
1639980000000,22.352,22.4,22.295,22.385,31.3596
1639983600000,22.385,22.388,22.295,22.314,23.4005
1639987200000,22.314,22.338,22.267,22.333,31.2747
1639990800000,22.332,22.357,22.298,22.332,28.3873
1639994400000,22.331,22.378,22.322,22.355,36.4934
1639998000000,22.348,22.356,22.277,22.297,29.0326
1640001600000,22.297,22.309,22.258,22.269,27.3724
1640005200000,22.272,22.318,22.192,22.215,107.5554
1640008800000,22.217,22.294,22.182,22.196,84.0285
1640012400000,22.197,22.31,22.195,22.231,67.734
1640016000000,22.23,22.325,22.225,22.321,36.0452
1640019600000,22.323,22.326,22.287,22.301,23.03
