timestamp,open,high,low,close,volume
1638489600000,0.91981,0.92062,0.91967,0.92062,3710.82
1638504000000,0.92062,0.92174,0.9202,0.92124,5409.5
1638518400000,0.92124,0.92172,0.91884,0.91952,16594.8203
1638532800000,0.91951,0.92109,0.91685,0.92013,44832.2803
1638547200000,0.92015,0.92029,0.91653,0.91757,22975.6401
1638561600000,0.91757,0.91853,0.91614,0.91618,4785.4999
1638734400000,0.91723,0.91871,0.91635,0.91851,2116.5799
1638748800000,0.91852,0.92056,0.91846,0.92026,5278.34
1638763200000,0.92024,0.92207,0.92019,0.92165,4740.61
1638777600000,0.92166,0.92271,0.92068,0.9224,16105.4998
1638792000000,0.92239,0.92615,0.92132,0.92579,25027.9299
1638806400000,0.92577,0.92687,0.92484,0.92602,12936.6398
1638820800000,0.92602,0.9261,0.92467,0.92553,4226.59
1638835200000,0.92552,0.9257,0.924,0.92418,3043.8301
1638849600000,0.92417,0.9252,0.92357,0.92426,6030.04
1638864000000,0.92422,0.92536,0.92306,0.92492,19332.71
1638878400000,0.92493,0.9275,0.92476,0.92624,25561.3301
1638892800000,0.92625,0.92695,0.92458,0.92477,9664.5398
1638907200000,0.9248,0.92487,0.92367,0.92449,4036.5499
1638921600000,0.92449,0.92452,0.92342,0.92347,3915.94
1638936000000,0.92347,0.9242,0.92292,0.92416,4916.57
1638950400000,0.92414,0.92521,0.92275,0.92432,22043.2498
1638964800000,0.92433,0.92513,0.92203,0.92241,30454.9702
1638979200000,0.92241,0.92252,0.91983,0.91983,9815.7401
1638993600000,0.91983,0.9209,0.91916,0.92016,3581.05
1639008000000,0.92015,0.92146,0.91998,0.9207,3238.2
1639022400000,0.92074,0.92132,0.92028,0.92086,7191.94
1639036800000,0.92084,0.92295,0.92012,0.92236,14188.45
1639051200000,0.92237,0.92618,0.9222,0.92545,23495.0898
1639065600000,0.92547,0.92646,0.92415,0.92454,12463.4102
1639080000000,0.92453,0.92454,0.92306,0.92372,4234.14
1639094400000,0.92373,0.92407,0.92329,0.92381,2765.99
1639108800000,0.92383,0.92521,0.92381,0.92433,6169.29
1639123200000,0.92435,0.9252,0.92295,0.92483,14313.5701
1639137600000,0.92483,0.92527,0.9213,0.92186,28504.3711
1639152000000,0.92185,0.92194,0.91986,0.92094,9674.16
1639166400000,0.92094,0.92107,0.92043,0.92043,1722.24
1639339200000,0.92,0.92143,0.91993,0.92126,2438.36
1639353600000,0.92126,0.92198,0.92116,0.92173,3507.34
1639368000000,0.92173,0.92277,0.92158,0.92262,4315.36
1639382400000,0.92261,0.92562,0.92259,0.92432,11749.54
