timestamp,date,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1732341600000,2024-11-23T06:00:00.000Z,98755.15000000,98800.00000000,98583.72000000,98709.90000000,567.51996000,1732345199999,56027533.32514660,88565,217.96132000,21518049.84999360
1732345200000,2024-11-23T07:00:00.000Z,98709.90000000,98720.00000000,98408.57000000,98560.85000000,940.46801000,1732348799999,92710599.09153410,101268,410.28318000,40442033.96899690
1732348800000,2024-11-23T08:00:00.000Z,98560.84000000,98623.76000000,98369.00000000,98451.98000000,1196.12543000,1732352399999,117773159.97308520,160392,481.69895000,47428628.79729860
1732352400000,2024-11-23T09:00:00.000Z,98451.98000000,98539.69000000,98359.17000000,98449.07000000,740.01430000,1732355999999,72842272.69857160,115404,306.88416000,30207638.51632320
1732356000000,2024-11-23T10:00:00.000Z,98449.06000000,98564.11000000,98300.00000000,98408.55000000,751.11494000,1732359599999,73924236.42807580,126047,288.67474000,28411229.77774670
1732359600000,2024-11-23T11:00:00.000Z,98408.55000000,98523.10000000,98374.25000000,98429.99000000,489.49638000,1732363199999,48191946.78488240,70017,223.02311000,21956510.83466030
1732363200000,2024-11-23T12:00:00.000Z,98430.00000000,98619.99000000,98415.00000000,98598.75000000,798.23630000,1732366799999,78630279.38439540,105051,320.28873000,31549566.24427570
1732366800000,2024-11-23T13:00:00.000Z,98598.74000000,98847.68000000,98532.08000000,98532.08000000,837.41697000,1732370399999,82653830.68723610,128986,397.96628000,39280541.76510440
1732370400000,2024-11-23T14:00:00.000Z,98532.09000000,98783.85000000,98465.04000000,98744.37000000,1154.22024000,1732373999999,113845308.06770090,271567,510.58474000,50366530.74008620
1732374000000,2024-11-23T15:00:00.000Z,98744.37000000,98779.70000000,98400.00000000,98400.00000000,1348.81631000,1732377599999,132954010.05948720,231434,643.30901000,63420594.59607950
1732377600000,2024-11-23T16:00:00.000Z,98400.01000000,98459.56000000,97533.00000000,97708.85000000,4007.99470000,1732381199999,392144278.78583450,454053,1809.95290000,177041682.31833260
1732381200000,2024-11-23T17:00:00.000Z,97708.85000000,98051.29000000,97336.06000000,97900.79000000,2022.77114000,1732384799999,197656064.58325600,270025,1013.53384000,99033791.72617880
1732384800000,2024-11-23T18:00:00.000Z,97900.79000000,98067.66000000,97636.36000000,97839.99000000,834.76174000,1732388399999,81649915.88055050,155045,434.65265000,42522664.75539240
1732388400000,2024-11-23T19:00:00.000Z,97839.99000000,97840.00000000,97362.00000000,97504.00000000,621.25669000,1732391999999,60602389.18820520,127911,248.73868000,24261845.88612610
1732392000000,2024-11-23T20:00:00.000Z,97504.00000000,97712.63000000,97136.00000000,97703.52000000,1046.09877000,1732395599999,101884648.57164980,213753,513.42175000,50006765.12800560
1732395600000,2024-11-23T21:00:00.000Z,97703.53000000,98015.82000000,97544.06000000,97962.80000000,649.84625000,1732399199999,63550472.30644750,117721,310.96485000,30412424.26028460
1732399200000,2024-11-23T22:00:00.000Z,97962.81000000,98015.82000000,97508.83000000,97631.99000000,497.13727000,1732402799999,48603148.73309190,93948,185.56845000,18143539.14413700
1732402800000,2024-11-23T23:00:00.000Z,97632.00000000,97727.28000000,97402.87000000,97672.40000000,483.84156000,1732406399999,47211318.32233910,125198,225.65413000,22018870.84967180
1732406400000,2024-11-24T00:00:00.000Z,97672.40000000,97998.95000000,97620.74000000,97919.50000000,960.14844000,1732409999999,93971764.68760160,143195,451.49435000,44188622.32159360
1732410000000,2024-11-24T01:00:00.000Z,97919.51000000,98400.00000000,97919.50000000,98182.40000000,1230.90504000,1732413599999,120846230.35637580,140167,674.15387000,66188173.08549180
1732413600000,2024-11-24T02:00:00.000Z,98182.40000000,98564.00000000,98182.40000000,98390.66000000,1140.53119000,1732417199999,112258153.77991680,126753,592.62038000,58330216.63590630
1732417200000,2024-11-24T03:00:00.000Z,98390.66000000,98428.00000000,98105.01000000,98200.10000000,657.99671000,1732420799999,64663720.38355330,108033,248.63445000,24433078.67038920
1732420800000,2024-11-24T04:00:00.000Z,98200.10000000,98260.00000000,97872.20000000,98169.21000000,585.35013000,1732424399999,57404604.36562730,122616,249.41575000,24460290.59066480
1732424400000,2024-11-24T05:00:00.000Z,98169.22000000,98269.99000000,97915.00000000,98264.44000000,737.36062000,1732427999999,72349610.17523570,124751,368.98334000,36204526.79224420
1732428000000,2024-11-24T06:00:00.000Z,98264.44000000,98412.14000000,98028.17000000,98360.02000000,1129.96793000,1732431599999,111011586.72471350,137435,664.35723000,65271549.15569670
1732431600000,2024-11-24T07:00:00.000Z,98360.03000000,98431.06000000,98168.62000000,98431.05000000,1130.67147000,1732435199999,111156593.27187010,103401,666.07376000,65482706.59544910
1732435200000,2024-11-24T08:00:00.000Z,98431.05000000,98472.98000000,97945.00000000,98067.75000000,923.59984000,1732438799999,90732752.33849700,109281,403.29875000,39619409.98059610
1732438800000,2024-11-24T09:00:00.000Z,98067.75000000,98195.75000000,97816.23000000,97936.47000000,700.50160000,1732442399999,68644968.11222180,124787,302.82659000,29677094.91912940
1732442400000,2024-11-24T10:00:00.000Z,97936.47000000,97974.12000000,97435.89000000,97668.85000000,709.65699000,1732445999999,69352822.10058330,148001,294.78975000,28809340.35323570
1732446000000,2024-11-24T11:00:00.000Z,97668.85000000,97732.01000000,97239.29000000,97280.03000000,1273.16329000,1732449599999,124040755.51724220,275587,618.01697000,60210240.02985800
1732449600000,2024-11-24T12:00:00.000Z,97280.04000000,97430.02000000,96403.78000000,96899.99000000,3199.08852000,1732453199999,309918118.41289380,512340,1366.82339000,132417475.45763530
1732453200000,2024-11-24T13:00:00.000Z,96899.99000000,97606.52000000,96726.00000000,97214.93000000,1641.95321000,1732456799999,159668526.96686590,326307,798.80075000,77676688.48549300
1732456800000,2024-11-24T14:00:00.000Z,97214.93000000,97214.94000000,96577.52000000,97029.95000000,1898.27855000,1732460399999,183854019.86824480,417886,855.86248000,82905159.47320670
1732460400000,2024-11-24T15:00:00.000Z,97029.96000000,97091.31000000,95900.01000000,95901.51000000,2642.99893000,1732463999999,254817611.75224370,443321,1027.00823000,99056292.81010020
1732464000000,2024-11-24T16:00:00.000Z,95901.52000000,96747.98000000,95734.77000000,96404.00000000,2310.89572000,1732467599999,222317216.09325560,345966,1234.52984000,118782589.45273630
1732467600000,2024-11-24T17:00:00.000Z,96403.99000000,96414.64000000,95747.57000000,95902.83000000,1649.22729000,1732471199999,158329967.91980180,275314,686.05276000,65848265.89683100
1732471200000,2024-11-24T18:00:00.000Z,95902.83000000,96563.87000000,95832.36000000,96537.56000000,866.98322000,1732474799999,83448076.64374630,161306,484.72288000,46655748.81356370
1732474800000,2024-11-24T19:00:00.000Z,96537.56000000,96537.57000000,96120.92000000,96320.02000000,835.76337000,1732478399999,80478991.58392750,146193,379.27840000,36516329.00313030
1732478400000,2024-11-24T20:00:00.000Z,96320.01000000,96844.46000000,96195.47000000,96826.49000000,717.92100000,1732481999999,69344023.67674500,132981,401.80833000,38811493.35524870
1732482000000,2024-11-24T21:00:00.000Z,96826.48000000,96997.32000000,96591.17000000,96974.89000000,785.67851000,1732485599999,76028841.72400740,100363,488.02384000,47225545.27728660
1732485600000,2024-11-24T22:00:00.000Z,96974.89000000,98000.00000000,96974.89000000,97999.99000000,1499.70626000,1732489199999,146248919.50266970,177370,764.06396000,74492028.77418980
1732489200000,2024-11-24T23:00:00.000Z,97999.99000000,98369.46000000,97531.00000000,97900.04000000,1972.63055000,1732492799999,193284135.99394850,261366,1102.48171000,108050767.81709600
1732492800000,2024-11-25T00:00:00.000Z,97900.05000000,98050.00000000,97518.28000000,97714.28000000,1038.89860000,1732496399999,101609720.23420100,239904,449.99944000,44013952.78831970
1732496400000,2024-11-25T01:00:00.000Z,97714.28000000,97840.00000000,96888.00000000,97205.23000000,1363.33777000,1732499999999,132608685.01564350,408353,621.51592000,60441267.39564480
1732500000000,2024-11-25T02:00:00.000Z,97205.22000000,97714.28000000,97202.53000000,97368.63000000,772.57817000,1732503599999,75325939.86632120,210194,374.11860000,36475715.70502850
1732503600000,2024-11-25T03:00:00.000Z,97368.62000000,97898.81000000,97339.16000000,97898.80000000,663.44882000,1732507199999,64797987.39356850,171885,394.60752000,38541832.71197240
1732507200000,2024-11-25T04:00:00.000Z,97898.81000000,98050.00000000,97491.66000000,97800.00000000,1108.54922000,1732510799999,108435027.20914710,188029,530.34594000,51900058.52855890
1732510800000,2024-11-25T05:00:00.000Z,97799.99000000,98239.43000000,97776.39000000,98082.69000000,1422.10023000,1732514399999,139434391.97193150,188111,744.27897000,72983165.52107060
1732514400000,2024-11-25T06:00:00.000Z,98082.69000000,98376.99000000,98037.00000000,98082.86000000,1317.07606000,1732517999999,129376675.06905750,191929,697.16628000,68491989.54845750
1732518000000,2024-11-25T07:00:00.000Z,98082.87000000,98271.63000000,97735.29000000,98047.34000000,1382.99014000,1732521599999,135523937.60174050,190111,597.65606000,58565359.23113270
1732521600000,2024-11-25T08:00:00.000Z,98047.34000000,98292.00000000,97850.00000000,98217.77000000,1115.52291000,1732525199999,109517228.61459540,291392,562.67376000,55244063.93228720
1732525200000,2024-11-25T09:00:00.000Z,98217.77000000,98871.80000000,98205.00000000,98492.96000000,2043.34112000,1732528799999,201428684.26003630,310724,1079.23406000,106374540.79758630
1732528800000,2024-11-25T10:00:00.000Z,98492.95000000,98680.94000000,98203.41000000,98319.34000000,1139.98678000,1732532399999,112158569.47436720,200361,456.95963000,44962592.55110870
1732532400000,2024-11-25T11:00:00.000Z,98319.35000000,98553.90000000,98031.11000000,98188.09000000,896.88048000,1732535999999,88178435.02583330,188966,371.34119000,36506126.65245390
1732536000000,2024-11-25T12:00:00.000Z,98188.09000000,98313.08000000,97850.00000000,97900.00000000,942.82165000,1732539599999,92422726.29388950,220628,408.20974000,40013926.49353230
1732539600000,2024-11-25T13:00:00.000Z,97900.01000000,97929.70000000,97222.22000000,97468.30000000,2003.87762000,1732543199999,195440606.83947720,392848,806.37757000,78635471.54029450
1732543200000,2024-11-25T14:00:00.000Z,97468.29000000,97640.00000000,95340.00000000,95385.49000000,4321.63813000,1732546799999,417293966.65690690,691411,1560.25765000,150718424.17439060
1732546800000,2024-11-25T15:00:00.000Z,95385.50000000,96488.95000000,94525.00000000,96000.56000000,7077.15091000,1732550399999,676379343.23388790,859596,3274.68197000,313039314.00192050
1732550400000,2024-11-25T16:00:00.000Z,96000.57000000,96500.00000000,95686.43000000,95912.00000000,2500.76428000,1732553999999,240158176.62408250,473616,1165.64068000,111966571.04780410
1732554000000,2024-11-25T17:00:00.000Z,95912.00000000,95912.00000000,94850.00000000,95238.09000000,3012.83030000,1732557599999,286906915.90151670,511218,1376.55225000,131104254.66282580
1732557600000,2024-11-25T18:00:00.000Z,95238.10000000,95908.59000000,94856.67000000,95139.99000000,1976.54900000,1732561199999,188498299.62056810,397591,1091.86027000,104126651.33258670
1732561200000,2024-11-25T19:00:00.000Z,95140.00000000,95288.00000000,94400.00000000,94669.48000000,2792.99650000,1732564799999,264956955.02755060,398901,1236.98067000,117351641.70847240
1732564800000,2024-11-25T20:00:00.000Z,94669.49000000,95300.00000000,94498.35000000,94955.89000000,1921.88304000,1732568399999,182290774.90886630,332170,844.40822000,80089841.31467850
1732568400000,2024-11-25T21:00:00.000Z,94955.89000000,95166.65000000,93564.00000000,93747.80000000,2977.66837000,1732571999999,280808643.75179510,385113,1260.54786000,118938818.03353350
1732572000000,2024-11-25T22:00:00.000Z,93747.81000000,94414.17000000,92600.19000000,94404.49000000,4141.71114000,1732575599999,387503235.65407860,470520,2275.84821000,212996502.41893030
1732575600000,2024-11-25T23:00:00.000Z,94404.49000000,94405.93000000,92820.00000000,93010.01000000,2912.84972000,1732579199999,272389880.07313110,376120,1305.66459000,122034759.51762820
1732579200000,2024-11-26T00:00:00.000Z,93010.01000000,94356.00000000,92727.90000000,93836.50000000,2627.24565000,1732582799999,245920255.13498460,403293,1376.36580000,128807762.54946130
1732582800000,2024-11-26T01:00:00.000Z,93836.58000000,94857.15000000,93819.87000000,94857.15000000,1464.80746000,1732586399999,138244618.00067670,262725,803.82942000,75875302.66996570
1732586400000,2024-11-26T02:00:00.000Z,94857.15000000,94923.69000000,94408.76000000,94587.98000000,1117.26552000,1732589999999,105762474.49603220,176685,444.48917000,42078825.85171210
1732590000000,2024-11-26T03:00:00.000Z,94587.99000000,94700.12000000,94234.59000000,94464.00000000,1036.34148000,1732593599999,97931446.67300770,158268,468.65865000,44284228.98592150
1732593600000,2024-11-26T04:00:00.000Z,94464.00000000,94536.79000000,94048.49000000,94309.52000000,1033.57893000,1732597199999,97506088.50538060,179449,501.76154000,47337535.78055730
1732597200000,2024-11-26T05:00:00.000Z,94309.52000000,94676.00000000,94188.23000000,94647.96000000,938.12181000,1732600799999,88615226.03052080,163308,410.90790000,38806804.09024660
1732600800000,2024-11-26T06:00:00.000Z,94647.96000000,94973.37000000,94450.00000000,94495.96000000,864.96111000,1732604399999,81929199.68697690,204243,401.26296000,38011655.42730100
1732604400000,2024-11-26T07:00:00.000Z,94495.96000000,94510.48000000,93500.08000000,93785.71000000,1885.36431000,1732607999999,177004471.25707620,444689,919.91085000,86339070.96058490
1732608000000,2024-11-26T08:00:00.000Z,93785.72000000,93785.72000000,92326.31000000,93142.85000000,4451.53471000,1732611599999,413152946.81472410,566789,2242.99983000,208153595.73578400
1732611600000,2024-11-26T09:00:00.000Z,93142.85000000,93732.00000000,93064.00000000,93519.62000000,2198.13475000,1732615199999,205331899.46856060,473122,1163.26456000,108647210.07761100
1732615200000,2024-11-26T10:00:00.000Z,93519.61000000,93750.00000000,92272.72000000,92327.99000000,2566.71282000,1732618799999,238396151.93575700,560122,1249.51643000,116032388.98930280
1732618800000,2024-11-26T11:00:00.000Z,92327.99000000,92686.44000000,91466.52000000,92356.85000000,4376.55360000,1732622399999,402678203.65668040,826217,2153.17368000,198167520.63566660
1732622400000,2024-11-26T12:00:00.000Z,92356.84000000,92670.00000000,91784.86000000,92164.21000000,3215.96285000,1732625999999,296514749.79316070,609826,1593.41735000,146903296.31121120
1732626000000,2024-11-26T13:00:00.000Z,92164.21000000,92920.00000000,91914.61000000,92168.84000000,2731.84235000,1732629599999,252496154.89710650,485462,1506.28877000,139203929.59774090
1732629600000,2024-11-26T14:00:00.000Z,92168.84000000,93546.20000000,91739.70000000,93274.15000000,4131.32937000,1732633199999,382634041.72736330,670185,2212.71700000,204918614.26934250
1732633200000,2024-11-26T15:00:00.000Z,93274.14000000,93559.00000000,92316.71000000,92813.00000000,3099.99558000,1732636799999,288569698.60731820,645334,1531.25303000,142530166.13324420
1732636800000,2024-11-26T16:00:00.000Z,92812.99000000,94685.60000000,92692.00000000,94029.43000000,3367.10928000,1732640399999,316469131.10122900,507188,1788.04858000,168013493.90559570
1732640400000,2024-11-26T17:00:00.000Z,94029.42000000,94044.00000000,93425.16000000,93547.99000000,1825.51046000,1732643999999,171062874.26103790,363028,794.50762000,74453267.14867120
1732644000000,2024-11-26T18:00:00.000Z,93547.99000000,93632.00000000,92000.00000000,92119.99000000,2396.58272000,1732647599999,221905827.13298650,525186,1089.51214000,100876521.00855820
1732647600000,2024-11-26T19:00:00.000Z,92120.00000000,92670.28000000,91554.11000000,91683.89000000,3039.36680000,1732651199999,279661504.74318180,510678,1547.69692000,142409598.98837350
1732651200000,2024-11-26T20:00:00.000Z,91683.90000000,92040.00000000,90791.10000000,91036.01000000,4496.09161000,1732654799999,410861498.50754580,649328,2155.47501000,196975803.20756070
1732654800000,2024-11-26T21:00:00.000Z,91036.00000000,91919.83000000,90850.45000000,91700.08000000,1927.03485000,1732658399999,176191681.53603950,391907,1097.37669000,100346884.00669460
1732658400000,2024-11-26T22:00:00.000Z,91700.09000000,92364.00000000,91543.86000000,91811.14000000,1753.92386000,1732661999999,161445463.29541470,244575,992.71809000,91357770.49648970
1732662000000,2024-11-26T23:00:00.000Z,91811.14000000,92068.00000000,91588.00000000,91965.16000000,1313.35950000,1732665599999,120633041.55540520,204202,675.11566000,62012329.26151080
1732665600000,2024-11-27T00:00:00.000Z,91965.16000000,92428.58000000,91792.14000000,91939.33000000,1258.85709000,1732669199999,115959026.31097760,260031,634.40826000,58440634.72236270
1732669200000,2024-11-27T01:00:00.000Z,91939.33000000,92813.92000000,91824.34000000,92753.86000000,1552.30509000,1732672799999,143435588.11851610,278180,841.04227000,77724363.05480680
1732672800000,2024-11-27T02:00:00.000Z,92753.86000000,93037.38000000,92304.80000000,92943.34000000,1337.36368000,1732676399999,124053707.53122440,250574,610.23710000,56608711.47422880
1732676400000,2024-11-27T03:00:00.000Z,92943.34000000,92946.10000000,92521.73000000,92588.00000000,1407.05432000,1732679999999,130511550.89465020,208049,613.16012000,56872381.73867590
1732680000000,2024-11-27T04:00:00.000Z,92588.00000000,93211.20000000,92500.00000000,92568.00000000,1553.55520000,1732683599999,144232716.56038030,203290,693.77581000,64436143.41860310
1732683600000,2024-11-27T05:00:00.000Z,92568.00000000,92815.23000000,92361.66000000,92768.01000000,886.15723000,1732687199999,82082925.39100520,148553,394.87625000,36579427.08913730
1732687200000,2024-11-27T06:00:00.000Z,92768.01000000,93393.19000000,92768.01000000,93068.16000000,1418.27916000,1732690799999,132098373.26746980,180847,676.82219000,63036917.58874550
1732690800000,2024-11-27T07:00:00.000Z,93068.15000000,93648.00000000,93024.00000000,93597.16000000,982.28053000,1732694399999,91749832.16011720,157950,497.50167000,46472117.05795050
1732694400000,2024-11-27T08:00:00.000Z,93597.16000000,93609.93000000,93236.01000000,93433.21000000,1196.09475000,1732697999999,111731088.88135810,141301,695.58768000,64973707.12122170
1732698000000,2024-11-27T09:00:00.000Z,93433.20000000,93492.98000000,93109.12000000,93403.50000000,849.82941000,1732701599999,79272694.91944320,188700,447.10144000,41708179.47957320
1732701600000,2024-11-27T10:00:00.000Z,93403.49000000,93885.60000000,93353.82000000,93821.35000000,1020.37533000,1732705199999,95563881.43222400,210265,517.50101000,48471221.61919370
1732705200000,2024-11-27T11:00:00.000Z,93821.35000000,93823.34000000,93316.87000000,93367.99000000,927.71240000,1732708799999,86764494.59363780,207140,436.82555000,40854913.76052370
1732708800000,2024-11-27T12:00:00.000Z,93367.99000000,93500.00000000,92847.84000000,93499.99000000,1362.34844000,1732712399999,126917747.52543950,250007,651.01723000,60657306.66295900
1732712400000,2024-11-27T13:00:00.000Z,93499.99000000,94264.00000000,93416.00000000,94264.00000000,1732.88941000,1732715999999,162511581.83498980,309505,924.56467000,86728019.02477970
1732716000000,2024-11-27T14:00:00.000Z,94264.00000000,94885.00000000,94106.74000000,94833.41000000,2687.68780000,1732719599999,253984892.38955610,459927,1403.46287000,132642634.22246940
1732719600000,2024-11-27T15:00:00.000Z,94833.42000000,95850.00000000,94316.00000000,95556.01000000,4085.67328000,1732723199999,388698360.74593780,610184,2271.65683000,216176280.42063140
1732723200000,2024-11-27T16:00:00.000Z,95556.00000000,96333.10000000,95184.79000000,95689.19000000,3735.98049000,1732726799999,357926238.25429160,611204,1731.48414000,165935069.37587400
1732726800000,2024-11-27T17:00:00.000Z,95689.18000000,96300.00000000,95300.90000000,96247.24000000,2172.15499000,1732730399999,208248992.04098050,372712,953.20994000,91393025.43878050
1732730400000,2024-11-27T18:00:00.000Z,96247.24000000,96539.33000000,96004.00000000,96119.51000000,2183.10482000,1732733999999,210121580.62190420,369767,875.23602000,84244616.84202840
1732734000000,2024-11-27T19:00:00.000Z,96119.51000000,96631.68000000,95893.13000000,96627.99000000,1434.64526000,1732737599999,138143960.95458740,313939,667.18481000,64248465.30220590
1732737600000,2024-11-27T20:00:00.000Z,96627.99000000,97208.21000000,96312.01000000,96482.75000000,2769.17906000,1732741199999,268094054.99490830,399359,1514.97264000,146680474.86509290
1732741200000,2024-11-27T21:00:00.000Z,96482.96000000,96595.00000000,96052.39000000,96267.86000000,1587.26456000,1732744799999,152850974.53416080,203525,742.24604000,71470727.18203320
1732744800000,2024-11-27T22:00:00.000Z,96267.87000000,96520.00000000,96035.00000000,96047.47000000,1228.85624000,1732748399999,118289739.81569410,132920,584.44841000,56262750.31983190
1732748400000,2024-11-27T23:00:00.000Z,96047.47000000,96183.01000000,95731.72000000,95863.11000000,1783.77880000,1732751999999,171114507.84411110,180761,938.25950000,90002549.52590950
1732752000000,2024-11-28T00:00:00.000Z,95863.11000000,96564.00000000,95722.22000000,96552.01000000,1430.37340000,1732755599999,137398308.10100850,226507,715.70911000,68759218.34483160
1732755600000,2024-11-28T01:00:00.000Z,96552.00000000,96552.52000000,96084.00000000,96273.95000000,1230.16331000,1732759199999,118386550.15020550,186255,572.16242000,55062146.82637360
1732759200000,2024-11-28T02:00:00.000Z,96273.94000000,96439.69000000,95624.01000000,95699.79000000,1574.70118000,1732762799999,151409573.31769020,173166,680.94048000,65491191.90230310
1732762800000,2024-11-28T03:00:00.000Z,95699.79000000,95789.33000000,94822.54000000,95471.43000000,2040.46488000,1732766399999,194445083.44583220,291902,974.34458000,92839423.14308940
1732766400000,2024-11-28T04:00:00.000Z,95471.44000000,95840.65000000,95338.08000000,95742.72000000,1348.18004000,1732769999999,128937748.88400030,162099,729.10314000,69736575.57601110
1732770000000,2024-11-28T05:00:00.000Z,95742.73000000,95922.39000000,95350.22000000,95443.43000000,1214.96792000,1732773599999,116167936.41332990,125169,630.71325000,60313112.85238130
1732773600000,2024-11-28T06:00:00.000Z,95443.44000000,95692.00000000,95063.15000000,95479.07000000,1427.20010000,1732777199999,136126475.07182150,151439,739.98426000,70582827.04987430
1732777200000,2024-11-28T07:00:00.000Z,95479.07000000,95757.08000000,95218.01000000,95299.66000000,1024.65086000,1732780799999,97923634.85912090,148230,499.17615000,47715211.08418710
1732780800000,2024-11-28T08:00:00.000Z,95299.66000000,95615.45000000,95090.00000000,95456.01000000,929.59955000,1732784399999,88648176.64422670,151378,485.42737000,46297284.23454710
1732784400000,2024-11-28T09:00:00.000Z,95456.02000000,95507.62000000,94940.10000000,94976.00000000,872.54696000,1732787999999,83074450.04098010,132683,342.81245000,32640358.88663250
1732788000000,2024-11-28T10:00:00.000Z,94976.00000000,95149.61000000,94640.00000000,94958.74000000,1675.94679000,1732791599999,159045616.85519250,227374,766.09251000,72694803.96412660
1732791600000,2024-11-28T11:00:00.000Z,94958.74000000,95780.00000000,94760.84000000,95452.01000000,1273.93260000,1732795199999,121321808.82943410,261315,668.61978000,63686055.45517340
1732795200000,2024-11-28T12:00:00.000Z,95452.00000000,95688.68000000,95204.00000000,95484.01000000,928.57105000,1732798799999,88617954.17160860,225820,433.96751000,41425606.96948430
1732798800000,2024-11-28T13:00:00.000Z,95484.01000000,95777.76000000,95025.13000000,95711.25000000,1160.45403000,1732802399999,110660795.02636100,325394,619.52247000,59090962.11590840
1732802400000,2024-11-28T14:00:00.000Z,95711.24000000,96221.80000000,95359.18000000,95376.04000000,1807.71904000,1732805999999,173066156.70075060,460994,906.75287000,86830772.09592980
